BPM,Person,Time,State
55.35,2,32339,Asleep
51.55,2,32339,Asleep
52.4,2,32339,Asleep
51.55,2,32344,Asleep
57.47,2,32344,Asleep
52.4,2,32350,Asleep
57.53,2,32350,Asleep
51.55,2,32350,Asleep
50.63,2,32355,Asleep
53.38,2,32355,Asleep
58.65,2,32355,Asleep
59.76,2,32361,Asleep
54.35,2,32361,Asleep
52.45,2,32361,Asleep
51.5,2,32361,Asleep
55.4,2,32367,Asleep
53.33,2,32367,Asleep
51.55,2,32367,Asleep
55.3,2,32367,Asleep
55.35,2,32372,Asleep
53.38,2,32372,Asleep
52.45,2,32372,Asleep
53.38,2,32372,Asleep
55.35,2,32372,Asleep
52.4,2,32378,Asleep
55.35,2,32378,Asleep
52.45,2,32378,Asleep
52.45,2,32378,Asleep
58.59,2,32378,Asleep
53.38,2,32384,Asleep
53.38,2,32384,Asleep
56.39,2,32384,Asleep
52.4,2,32390,Asleep
56.44,2,32390,Asleep
57.47,2,32390,Asleep
54.35,2,32398,Asleep
53.38,2,32398,Asleep
53.38,2,32398,Asleep
56.39,2,32403,Asleep
59.76,2,32403,Asleep
56.39,2,32403,Asleep
54.35,2,32403,Asleep
55.35,2,32403,Asleep
56.39,2,32409,Asleep
56.39,2,32409,Asleep
57.47,2,32414,Asleep
54.35,2,32414,Asleep
52.45,2,32414,Asleep
51.55,2,32414,Asleep
56.39,2,32420,Asleep
51.5,2,32420,Asleep
51.55,2,32420,Asleep
53.38,2,32420,Asleep
53.38,2,32420,Asleep
58.59,2,32426,Asleep
53.38,2,32426,Asleep
52.45,2,32426,Asleep
54.35,2,32426,Asleep
54.35,2,32431,Asleep
54.35,2,32431,Asleep
56.39,2,32431,Asleep
59.76,2,32431,Asleep
56.39,2,32431,Asleep
54.35,2,32436,Asleep
52.45,2,32436,Asleep
55.35,2,32436,Asleep
56.39,2,32436,Asleep
53.38,2,32436,Asleep
52.45,2,32444,Asleep
56.39,2,32444,Asleep
58.59,2,32450,Asleep
58.65,2,32450,Asleep
50.63,2,32450,Asleep
50.68,2,32455,Asleep
55.35,2,32455,Asleep
55.35,2,32455,Asleep
51.55,2,32455,Asleep
51.5,2,32455,Asleep
51.55,2,32461,Asleep
55.35,2,32461,Asleep
52.45,2,32461,Asleep
53.38,2,32461,Asleep
51.5,2,32461,Asleep
53.38,2,32467,Asleep
56.44,2,32467,Asleep
52.4,2,32467,Asleep
52.45,2,32467,Asleep
51.55,2,32467,Asleep
52.45,2,32472,Asleep
56.39,2,32472,Asleep
55.35,2,32472,Asleep
52.45,2,32472,Asleep
54.35,2,32472,Asleep
55.35,2,32478,Asleep
57.47,2,32478,Asleep
52.4,2,32478,Asleep
52.45,2,32478,Asleep
52.45,2,32478,Asleep
55.35,2,32483,Asleep
57.47,2,32483,Asleep
51.55,2,32483,Asleep
51.5,2,32483,Asleep
52.45,2,32483,Asleep
51.55,2,32489,Asleep
56.39,2,32489,Asleep
54.35,2,32489,Asleep
54.35,2,32489,Asleep
54.35,2,32489,Asleep
53.38,2,32495,Asleep
57.47,2,32495,Asleep
69.52,2,32530,Asleep
82.99,2,32530,Awake
76.63,2,32535,Awake
71.17,2,32535,Asleep
74.72,2,32535,Asleep
80.75,2,32541,Awake
80.75,2,32541,Awake
67.95,2,32541,Asleep
76.63,2,32541,Awake
62.24,2,32546,Asleep
51.55,2,32546,Asleep
57.47,2,32552,Asleep
71.17,2,32552,Asleep
57.47,2,32552,Asleep
53.38,2,32561,Asleep
55.35,2,32561,Asleep
52.4,2,32568,Asleep
52.45,2,32568,Asleep
57.47,2,32568,Asleep
53.38,2,32568,Asleep
55.35,2,32574,Asleep
58.59,2,32574,Asleep
59.76,2,32574,Asleep
59.76,2,32579,Asleep
58.59,2,32579,Asleep
57.53,2,32586,Asleep
57.47,2,32586,Asleep
57.47,2,32586,Asleep
59.82,2,32586,Asleep
54.35,2,32592,Asleep
58.59,2,32592,Asleep
56.39,2,32592,Asleep
55.35,2,32597,Asleep
57.47,2,32597,Asleep
58.59,2,32597,Asleep
57.47,2,32597,Asleep
59.76,2,32597,Asleep
54.35,2,32602,Asleep
54.35,2,32602,Asleep
55.35,2,32602,Asleep
53.38,2,32607,Asleep
56.39,2,32607,Asleep
56.39,2,32607,Asleep
59.76,2,32612,Asleep
56.39,2,32612,Asleep
54.35,2,32612,Asleep
59.82,2,32612,Asleep
53.38,2,32618,Asleep
55.35,2,32618,Asleep
59.76,2,32618,Asleep
54.35,2,32618,Asleep
52.45,2,32618,Asleep
55.35,2,32623,Asleep
58.59,2,32623,Asleep
53.38,2,32623,Asleep
52.4,2,32623,Asleep
54.35,2,32623,Asleep
57.47,2,32628,Asleep
51.55,2,32628,Asleep
52.45,2,32628,Asleep
55.35,2,32628,Asleep
52.45,2,32628,Asleep
54.35,2,32634,Asleep
56.39,2,32634,Asleep
59.76,2,32634,Asleep
53.38,2,32634,Asleep
54.35,2,32634,Asleep
54.35,2,32639,Asleep
57.47,2,32639,Asleep
52.45,2,32639,Asleep
54.35,2,32645,Asleep
57.47,2,32645,Asleep
51.55,2,32645,Asleep
55.35,2,32645,Asleep
62.24,2,32650,Asleep
54.35,2,32650,Asleep
53.38,2,32650,Asleep
56.39,2,32650,Asleep
51.55,2,32650,Asleep
66.37,2,32656,Asleep
57.47,2,32661,Asleep
56.39,2,32661,Asleep
56.39,2,32661,Asleep
55.35,2,32661,Asleep
56.39,2,32667,Asleep
56.39,2,32667,Asleep
54.35,2,32667,Asleep
57.47,2,32667,Asleep
55.35,2,32667,Asleep
53.38,2,32672,Asleep
54.35,2,32672,Asleep
56.39,2,32672,Asleep
59.76,2,32672,Asleep
54.35,2,32672,Asleep
55.3,2,32677,Asleep
56.39,2,32677,Asleep
54.35,2,32677,Asleep
54.3,2,32677,Asleep
54.35,2,32683,Asleep
58.59,2,32683,Asleep
57.47,2,32683,Asleep
65.01,2,32688,Asleep
54.35,2,32704,Asleep
56.39,2,32704,Asleep
58.59,2,32704,Asleep
54.35,2,32704,Asleep
54.35,2,32709,Asleep
55.35,2,32709,Asleep
57.47,2,32709,Asleep
56.39,2,32709,Asleep
56.39,2,32709,Asleep
51.55,2,32715,Asleep
58.59,2,32715,Asleep
55.35,2,32715,Asleep
53.38,2,32721,Asleep
53.38,2,32721,Asleep
54.35,2,32721,Asleep
52.45,2,32726,Asleep
55.35,2,32726,Asleep
56.39,2,32726,Asleep
54.35,2,32726,Asleep
54.35,2,32726,Asleep
55.35,2,32732,Asleep
55.35,2,32732,Asleep
58.59,2,32732,Asleep
57.47,2,32737,Asleep
56.39,2,32737,Asleep
56.39,2,32737,Asleep
56.39,2,32742,Asleep
59.82,2,32742,Asleep
58.59,2,32742,Asleep
59.76,2,32742,Asleep
58.65,2,32749,Asleep
56.39,2,32749,Asleep
59.76,2,32749,Asleep
52.45,2,32749,Asleep
53.38,2,32754,Asleep
59.76,2,32754,Asleep
54.35,2,32754,Asleep
53.38,2,32754,Asleep
58.59,2,32754,Asleep
57.47,2,32759,Asleep
56.39,2,32759,Asleep
56.39,2,32759,Asleep
56.39,2,32759,Asleep
58.65,2,32759,Asleep
56.39,2,32764,Asleep
57.47,2,32764,Asleep
56.39,2,32764,Asleep
56.39,2,32764,Asleep
55.35,2,32770,Asleep
55.35,2,32770,Asleep
56.39,2,32770,Asleep
56.39,2,32770,Asleep
54.35,2,32775,Asleep
55.35,2,32775,Asleep
55.35,2,32775,Asleep
56.39,2,32775,Asleep
59.76,2,32780,Asleep
54.35,2,32780,Asleep
57.47,2,32780,Asleep
56.39,2,32780,Asleep
57.47,2,32780,Asleep
59.82,2,32785,Asleep
53.38,2,32785,Asleep
54.3,2,32785,Asleep
53.38,2,32785,Asleep
53.38,2,32791,Asleep
54.35,2,32791,Asleep
52.45,2,32791,Asleep
56.39,2,32791,Asleep
52.45,2,32797,Asleep
54.35,2,32797,Asleep
55.35,2,32797,Asleep
59.76,2,32797,Asleep
57.47,2,32803,Asleep
56.39,2,32803,Asleep
56.39,2,32803,Asleep
55.35,2,32803,Asleep
56.39,2,32808,Asleep
58.59,2,32808,Asleep
58.59,2,32808,Asleep
51.55,2,32815,Asleep
63.56,2,32815,Asleep
53.38,2,32820,Asleep
57.47,2,32820,Asleep
53.38,2,32820,Asleep
57.47,2,32820,Asleep
57.53,2,32826,Asleep
54.35,2,32826,Asleep
52.45,2,32826,Asleep
53.38,2,32826,Asleep
56.39,2,32826,Asleep
52.45,2,32831,Asleep
52.45,2,32831,Asleep
53.38,2,32831,Asleep
52.45,2,32831,Asleep
56.39,2,32837,Asleep
52.45,2,32837,Asleep
54.35,2,32837,Asleep
52.45,2,32837,Asleep
54.35,2,32837,Asleep
59.76,2,32842,Asleep
53.38,2,32842,Asleep
52.45,2,32842,Asleep
53.38,2,32842,Asleep
54.35,2,32842,Asleep
59.76,2,32848,Asleep
55.35,2,32848,Asleep
54.35,2,32848,Asleep
55.35,2,32848,Asleep
58.59,2,32848,Asleep
52.45,2,32853,Asleep
53.38,2,32859,Asleep
59.76,2,32859,Asleep
54.35,2,32874,Asleep
56.39,2,32874,Asleep
55.35,2,32874,Asleep
53.38,2,32874,Asleep
54.35,2,32880,Asleep
53.38,2,32880,Asleep
58.59,2,32880,Asleep
56.39,2,32880,Asleep
57.47,2,32880,Asleep
55.35,2,32885,Asleep
54.35,2,32885,Asleep
53.38,2,32891,Asleep
55.35,2,32891,Asleep
58.59,2,32891,Asleep
58.65,2,32891,Asleep
54.35,2,32898,Asleep
55.35,2,32898,Asleep
54.35,2,32898,Asleep
58.59,2,32904,Asleep
51.5,2,32904,Asleep
52.45,2,32904,Asleep
53.38,2,32904,Asleep
53.38,2,32904,Asleep
59.76,2,32909,Asleep
53.38,2,32909,Asleep
52.45,2,32909,Asleep
54.35,2,32909,Asleep
55.35,2,32909,Asleep
58.59,2,32915,Asleep
55.35,2,32915,Asleep
57.47,2,32915,Asleep
53.38,2,32915,Asleep
55.35,2,32915,Asleep
54.35,2,32920,Asleep
55.35,2,32920,Asleep
55.35,2,32920,Asleep
58.59,2,32920,Asleep
57.53,2,32926,Asleep
54.3,2,32926,Asleep
55.35,2,32926,Asleep
56.39,2,32932,Asleep
54.35,2,32932,Asleep
56.44,2,32932,Asleep
57.47,2,32932,Asleep
52.4,2,32940,Asleep
56.39,2,32946,Asleep
56.39,2,32952,Asleep
57.53,2,32952,Asleep
53.33,2,32952,Asleep
51.55,2,32952,Asleep
55.35,2,32952,Asleep
52.45,2,32957,Asleep
56.39,2,32957,Asleep
56.39,2,32957,Asleep
62.31,2,32957,Asleep
57.47,2,32962,Asleep
56.39,2,32962,Asleep
57.47,2,32962,Asleep
58.59,2,32962,Asleep
56.44,2,32962,Asleep
56.39,2,32968,Asleep
55.35,2,32968,Asleep
59.76,2,32968,Asleep
56.39,2,32968,Asleep
57.47,2,32983,Asleep
55.35,2,32983,Asleep
57.47,2,32983,Asleep
59.82,2,32983,Asleep
54.35,2,32983,Asleep
55.35,2,32988,Asleep
58.59,2,32988,Asleep
56.39,2,32988,Asleep
54.35,2,32988,Asleep
57.47,2,32988,Asleep
56.39,2,32993,Asleep
55.35,2,32993,Asleep
55.4,2,32993,Asleep
58.59,2,32998,Asleep
62.31,2,32998,Asleep
65.01,2,32998,Asleep
60.98,2,33004,Asleep
65.01,2,33004,Asleep
59.76,2,33004,Asleep
59.76,2,33004,Asleep
59.82,2,33010,Asleep
62.31,2,33010,Asleep
59.76,2,33010,Asleep
63.63,2,33010,Asleep
69.52,2,33017,Asleep
90.63,2,33026,Awake
82.99,2,33033,Awake
83.1,2,33033,Awake
80.75,2,33033,Awake
82.99,2,33038,Awake
74.72,2,33038,Asleep
74.72,2,33038,Asleep
65.01,2,33038,Asleep
63.56,2,33044,Asleep
71.09,2,33044,Asleep
59.76,2,33044,Asleep
58.65,2,33050,Asleep
58.59,2,33050,Asleep
62.24,2,33050,Asleep
59.76,2,33050,Asleep
57.53,2,33056,Asleep
55.35,2,33056,Asleep
58.59,2,33056,Asleep
53.38,2,33056,Asleep
53.38,2,33061,Asleep
57.47,2,33061,Asleep
51.5,2,33061,Asleep
52.45,2,33061,Asleep
56.39,2,33067,Asleep
59.82,2,33067,Asleep
50.63,2,33067,Asleep
56.39,2,33072,Asleep
57.47,2,33084,Asleep
54.35,2,33084,Asleep
53.38,2,33084,Asleep
53.38,2,33089,Asleep
55.35,2,33089,Asleep
57.47,2,33089,Asleep
53.38,2,33094,Asleep
55.35,2,33094,Asleep
51.55,2,33094,Asleep
54.35,2,33099,Asleep
56.39,2,33099,Asleep
57.47,2,33099,Asleep
57.47,2,33099,Asleep
59.82,2,33105,Asleep
53.38,2,33105,Asleep
52.4,2,33105,Asleep
58.65,2,33105,Asleep
59.76,2,33105,Asleep
53.38,2,33122,Asleep
50.68,2,33122,Asleep
54.35,2,33122,Asleep
57.47,2,33127,Asleep
53.38,2,33127,Asleep
57.47,2,33127,Asleep
56.39,2,33127,Asleep
57.47,2,33127,Asleep
56.44,2,33133,Asleep
56.44,2,33133,Asleep
57.47,2,33133,Asleep
55.35,2,33138,Asleep
59.76,2,33138,Asleep
59.76,2,33138,Asleep
56.44,2,33138,Asleep
57.47,2,33138,Asleep
54.35,2,33143,Asleep
66.45,2,33143,Asleep
58.59,2,33143,Asleep
59.76,2,33143,Asleep
59.76,2,33149,Asleep
55.35,2,33149,Asleep
53.38,2,33149,Asleep
58.59,2,33154,Asleep
58.65,2,33154,Asleep
57.47,2,33154,Asleep
56.39,2,33154,Asleep
57.53,2,33159,Asleep
57.47,2,33159,Asleep
56.44,2,33159,Asleep
55.35,2,33164,Asleep
57.47,2,33164,Asleep
57.53,2,33164,Asleep
67.95,2,33164,Asleep
76.63,2,33183,Awake
67.87,2,33183,Asleep
58.59,2,33183,Asleep
69.52,2,33189,Asleep
66.45,2,33189,Asleep
67.95,2,33189,Asleep
78.64,2,33206,Awake
71.17,2,33206,Asleep
60.98,2,33212,Asleep
55.35,2,33212,Asleep
58.59,2,33212,Asleep
55.35,2,33218,Asleep
54.3,2,33218,Asleep
55.4,2,33218,Asleep
53.38,2,33218,Asleep
51.55,2,33224,Asleep
56.39,2,33224,Asleep
58.59,2,33224,Asleep
56.39,2,33224,Asleep
53.38,2,33224,Asleep
55.35,2,33229,Asleep
54.35,2,33229,Asleep
51.55,2,33229,Asleep
51.5,2,33229,Asleep
52.45,2,33229,Asleep
56.39,2,33235,Asleep
55.35,2,33235,Asleep
52.45,2,33235,Asleep
55.35,2,33235,Asleep
53.38,2,33240,Asleep
55.35,2,33240,Asleep
51.55,2,33240,Asleep
53.38,2,33252,Asleep
53.38,2,33252,Asleep
56.44,2,33252,Asleep
53.33,2,33252,Asleep
54.35,2,33257,Asleep
56.39,2,33257,Asleep
54.35,2,33257,Asleep
55.35,2,33257,Asleep
56.39,2,33257,Asleep
54.35,2,33262,Asleep
54.35,2,33262,Asleep
59.76,2,33275,Asleep
59.76,2,33275,Asleep
59.76,2,33286,Asleep
56.39,2,33286,Asleep
55.35,2,33286,Asleep
56.39,2,33286,Asleep
56.39,2,33286,Asleep
58.65,2,33291,Asleep
57.47,2,33291,Asleep
58.59,2,33291,Asleep
58.59,2,33291,Asleep
57.47,2,33296,Asleep
59.76,2,33296,Asleep
59.76,2,33296,Asleep
59.76,2,33296,Asleep
74.72,2,33302,Asleep
66.45,2,33302,Asleep
76.63,2,33302,Awake
54.35,2,33321,Asleep
53.38,2,33321,Asleep
56.39,2,33321,Asleep
59.82,2,33326,Asleep
50.63,2,33326,Asleep
50.68,2,33326,Asleep
55.35,2,33326,Asleep
52.45,2,33326,Asleep
54.35,2,33333,Asleep
52.45,2,33339,Asleep
51.5,2,33339,Asleep
50.68,2,33339,Asleep
54.35,2,33339,Asleep
50.68,2,33344,Asleep
54.35,2,33344,Asleep
52.45,2,33344,Asleep
55.35,2,33344,Asleep
57.47,2,33344,Asleep
56.44,2,33352,Asleep
57.47,2,33352,Asleep
55.35,2,33352,Asleep
54.35,2,33358,Asleep
56.39,2,33358,Asleep
56.39,2,33358,Asleep
57.47,2,33358,Asleep
58.59,2,33358,Asleep
58.65,2,33363,Asleep
58.59,2,33363,Asleep
57.47,2,33363,Asleep
55.35,2,33363,Asleep
57.47,2,33363,Asleep
54.35,2,33368,Asleep
55.35,2,33368,Asleep
56.39,2,33368,Asleep
56.39,2,33368,Asleep
57.53,2,33368,Asleep
56.39,2,33374,Asleep
59.76,2,33374,Asleep
55.35,2,33374,Asleep
55.35,2,33374,Asleep
59.76,2,33374,Asleep
56.39,2,33379,Asleep
58.65,2,33379,Asleep
59.82,2,33379,Asleep
51.55,2,33387,Asleep
56.39,2,33387,Asleep
59.82,2,33387,Asleep
56.39,2,33387,Asleep
58.59,2,33393,Asleep
54.35,2,33393,Asleep
52.45,2,33393,Asleep
50.63,2,33393,Asleep
55.35,2,33393,Asleep
59.82,2,33398,Asleep
59.76,2,33398,Asleep
57.47,2,33398,Asleep
56.44,2,33398,Asleep
52.45,2,33403,Asleep
63.63,2,33403,Asleep
61.04,2,33408,Asleep
71.17,2,33408,Asleep
78.64,2,33408,Awake
55.35,2,33425,Asleep
54.35,2,33425,Asleep
57.53,2,33425,Asleep
54.35,2,33425,Asleep
58.59,2,33442,Asleep
53.38,2,33442,Asleep
50.63,2,33442,Asleep
52.45,2,33448,Asleep
53.38,2,33448,Asleep
55.35,2,33448,Asleep
53.38,2,33448,Asleep
53.38,2,33448,Asleep
51.5,2,33454,Asleep
54.35,2,33454,Asleep
52.45,2,33454,Asleep
55.35,2,33454,Asleep
52.45,2,33454,Asleep
55.35,2,33459,Asleep
52.45,2,33459,Asleep
55.35,2,33468,Asleep
58.59,2,33468,Asleep
53.38,2,33468,Asleep
50.68,2,33468,Asleep
55.35,2,33474,Asleep
53.38,2,33474,Asleep
55.35,2,33474,Asleep
54.35,2,33474,Asleep
56.39,2,33474,Asleep
59.76,2,33479,Asleep
57.47,2,33479,Asleep
56.39,2,33479,Asleep
57.47,2,33479,Asleep
58.59,2,33484,Asleep
63.63,2,33484,Asleep
57.53,2,33498,Asleep
59.76,2,33498,Asleep
56.39,2,33503,Asleep
55.35,2,33503,Asleep
54.35,2,33503,Asleep
57.47,2,33503,Asleep
59.76,2,33503,Asleep
54.35,2,33508,Asleep
56.44,2,33508,Asleep
57.47,2,33508,Asleep
57.47,2,33508,Asleep
58.59,2,33508,Asleep
55.35,2,33514,Asleep
59.76,2,33514,Asleep
58.59,2,33514,Asleep
58.65,2,33520,Asleep
59.76,2,33520,Asleep
56.39,2,33520,Asleep
54.35,2,33525,Asleep
55.35,2,33525,Asleep
56.39,2,33525,Asleep
54.35,2,33525,Asleep
55.35,2,33525,Asleep
55.35,2,33530,Asleep
55.35,2,33530,Asleep
52.45,2,33530,Asleep
53.33,2,33530,Asleep
54.35,2,33530,Asleep
55.35,2,33536,Asleep
52.45,2,33536,Asleep
54.35,2,33536,Asleep
54.35,2,33536,Asleep
56.39,2,33536,Asleep
54.35,2,33541,Asleep
56.39,2,33541,Asleep
55.35,2,33541,Asleep
58.59,2,33541,Asleep
58.59,2,33546,Asleep
57.47,2,33546,Asleep
57.47,2,33552,Asleep
54.35,2,33552,Asleep
56.39,2,33552,Asleep
58.59,2,33552,Asleep
57.47,2,33557,Asleep
57.53,2,33557,Asleep
62.24,2,33563,Asleep
63.63,2,33563,Asleep
61.04,2,33569,Asleep
63.56,2,33569,Asleep
62.31,2,33574,Asleep
62.31,2,33574,Asleep
58.59,2,33574,Asleep
59.76,2,33574,Asleep
54.35,2,33583,Asleep
54.35,2,33583,Asleep
53.38,2,33583,Asleep
57.47,2,33589,Asleep
57.47,2,33589,Asleep
57.47,2,33589,Asleep
53.33,2,33589,Asleep
52.45,2,33595,Asleep
55.35,2,33595,Asleep
55.35,2,33600,Asleep
55.35,2,33600,Asleep
52.45,2,33606,Asleep
58.59,2,33606,Asleep
58.59,2,33626,Asleep
57.47,2,33626,Asleep
54.35,2,33635,Asleep
58.59,2,33659,Asleep
55.35,2,33659,Asleep
57.53,2,33659,Asleep
59.76,2,33659,Asleep
55.35,2,33665,Asleep
57.47,2,33665,Asleep
57.47,2,33665,Asleep
59.82,2,33680,Asleep
59.76,2,33680,Asleep
58.59,2,33680,Asleep
56.39,2,33680,Asleep
54.35,2,33685,Asleep
51.55,2,33685,Asleep
51.55,2,33685,Asleep
52.4,2,33685,Asleep
52.45,2,33685,Asleep
50.68,2,33691,Asleep
53.38,2,33691,Asleep
53.38,2,33691,Asleep
54.35,2,33697,Asleep
55.35,2,33697,Asleep
56.39,2,33697,Asleep
55.35,2,33702,Asleep
55.35,2,33702,Asleep
54.35,2,33702,Asleep
55.35,2,33702,Asleep
52.45,2,33702,Asleep
55.35,2,33708,Asleep
57.47,2,33708,Asleep
57.47,2,33708,Asleep
59.82,2,33713,Asleep
64.94,2,33718,Asleep
60.98,2,33718,Asleep
57.53,2,33718,Asleep
63.63,2,33718,Asleep
63.63,2,33724,Asleep
62.31,2,33724,Asleep
65.01,2,33724,Asleep
66.45,2,33730,Asleep
67.87,2,33730,Asleep
67.95,2,33730,Asleep
57.47,2,33735,Asleep
61.04,2,33735,Asleep
65.01,2,33735,Asleep
62.31,2,33741,Asleep
62.31,2,33741,Asleep
66.45,2,33741,Asleep
62.24,2,33747,Asleep
67.95,2,33747,Asleep
71.17,2,33747,Asleep
72.82,2,33758,Asleep
62.31,2,33758,Asleep
56.39,2,33758,Asleep
58.59,2,33758,Asleep
56.39,2,33758,Asleep
59.76,2,33764,Asleep
56.44,2,33764,Asleep
52.4,2,33769,Asleep
58.65,2,33769,Asleep
57.53,2,33769,Asleep
59.76,2,33774,Asleep
56.39,2,33774,Asleep
58.59,2,33774,Asleep
55.35,2,33774,Asleep
59.82,2,33774,Asleep
57.47,2,33780,Asleep
58.59,2,33780,Asleep
56.39,2,33780,Asleep
57.53,2,33780,Asleep
54.35,2,33780,Asleep
54.35,2,33785,Asleep
57.47,2,33785,Asleep
57.47,2,33785,Asleep
55.35,2,33785,Asleep
52.45,2,33785,Asleep
54.3,2,33790,Asleep
55.35,2,33790,Asleep
53.38,2,33790,Asleep
52.45,2,33790,Asleep
53.38,2,33790,Asleep
56.39,2,33796,Asleep
58.59,2,33796,Asleep
56.39,2,33796,Asleep
51.55,2,33796,Asleep
66.45,2,33801,Asleep
55.35,2,33801,Asleep
80.75,2,33825,Awake
65.01,2,33825,Asleep
53.38,2,33825,Asleep
54.35,2,33831,Asleep
54.35,2,33831,Asleep
53.38,2,33836,Asleep
50.68,2,33836,Asleep
51.5,2,33836,Asleep
53.38,2,33836,Asleep
56.39,2,33836,Asleep
52.45,2,33842,Asleep
57.53,2,33842,Asleep
56.39,2,33842,Asleep
59.76,2,33847,Asleep
58.59,2,33847,Asleep
59.76,2,33847,Asleep
59.82,2,33847,Asleep
59.76,2,33847,Asleep
59.82,2,33853,Asleep
61.04,2,33853,Asleep
64.94,2,33853,Asleep
63.56,2,33859,Asleep
57.47,2,33859,Asleep
55.35,2,33859,Asleep
55.35,2,33864,Asleep
57.53,2,33864,Asleep
53.33,2,33864,Asleep
55.4,2,33864,Asleep
53.33,2,33864,Asleep
53.38,2,33870,Asleep
55.35,2,33870,Asleep
57.47,2,33870,Asleep
54.4,2,33870,Asleep
55.35,2,33870,Asleep
54.3,2,33875,Asleep
56.44,2,33875,Asleep
59.76,2,33875,Asleep
53.38,2,33875,Asleep
56.39,2,33875,Asleep
57.47,2,33880,Asleep
59.76,2,33880,Asleep
57.47,2,33880,Asleep
59.82,2,33880,Asleep
58.59,2,33886,Asleep
59.76,2,33886,Asleep
58.65,2,33886,Asleep
59.76,2,33886,Asleep
62.31,2,33892,Asleep
58.59,2,33892,Asleep
59.82,2,33892,Asleep
59.82,2,33892,Asleep
59.76,2,33892,Asleep
62.24,2,33898,Asleep
60.98,2,33898,Asleep
58.59,2,33904,Asleep
57.47,2,33904,Asleep
58.59,2,33904,Asleep
58.59,2,33904,Asleep
58.59,2,33909,Asleep
57.53,2,33909,Asleep
59.76,2,33909,Asleep
59.76,2,33909,Asleep
63.63,2,33914,Asleep
59.76,2,33914,Asleep
59.76,2,33914,Asleep
57.47,2,33914,Asleep
57.47,2,33920,Asleep
56.39,2,33920,Asleep
57.47,2,33920,Asleep
58.65,2,33925,Asleep
58.59,2,33925,Asleep
62.31,2,33925,Asleep
62.31,2,33931,Asleep
59.76,2,33931,Asleep
63.56,2,33931,Asleep
59.82,2,33937,Asleep
65.01,2,33937,Asleep
61.04,2,33937,Asleep
60.98,2,33943,Asleep
59.82,2,33943,Asleep
59.76,2,33943,Asleep
63.63,2,33948,Asleep
59.82,2,33948,Asleep
58.59,2,33948,Asleep
58.59,2,33948,Asleep
57.53,2,33954,Asleep
56.39,2,33954,Asleep
71.17,2,33954,Asleep
65.01,2,33959,Asleep
62.31,2,33959,Asleep
50.68,2,33970,Asleep
69.52,2,33983,Asleep
59.76,2,33983,Asleep
62.24,2,33988,Asleep
58.59,2,33988,Asleep
59.76,2,33988,Asleep
63.63,2,33988,Asleep
61.04,2,33994,Asleep
62.31,2,33994,Asleep
58.65,2,33994,Asleep
62.31,2,34000,Asleep
61.04,2,34000,Asleep
55.35,2,34000,Asleep
57.47,2,34005,Asleep
55.35,2,34005,Asleep
53.38,2,34005,Asleep
52.4,2,34005,Asleep
54.35,2,34011,Asleep
58.59,2,34011,Asleep
56.39,2,34011,Asleep
53.38,2,34016,Asleep
55.4,2,34016,Asleep
53.33,2,34016,Asleep
57.53,2,34016,Asleep
59.76,2,34025,Asleep
54.35,2,34031,Asleep
51.55,2,34031,Asleep
55.35,2,34031,Asleep
52.45,2,34031,Asleep
53.38,2,34031,Asleep
55.35,2,34037,Asleep
58.65,2,34037,Asleep
52.4,2,34037,Asleep
57.47,2,34042,Asleep
56.39,2,34042,Asleep
56.39,2,34042,Asleep
54.35,2,34047,Asleep
55.35,2,34047,Asleep
55.35,2,34047,Asleep
56.39,2,34047,Asleep
53.38,2,34047,Asleep
54.35,2,34053,Asleep
57.47,2,34053,Asleep
54.35,2,34053,Asleep
57.47,2,34053,Asleep
66.45,2,34058,Asleep
54.35,2,34058,Asleep
59.76,2,34058,Asleep
55.35,2,34058,Asleep
53.38,2,34064,Asleep
54.35,2,34064,Asleep
57.47,2,34064,Asleep
55.35,2,34064,Asleep
59.82,2,34064,Asleep
55.35,2,34069,Asleep
58.59,2,34069,Asleep
58.59,2,34069,Asleep
55.4,2,34069,Asleep
55.35,2,34069,Asleep
54.35,2,34074,Asleep
58.59,2,34074,Asleep
57.47,2,34074,Asleep
59.76,2,34074,Asleep
59.76,2,34079,Asleep
58.59,2,34079,Asleep
55.35,2,34079,Asleep
57.47,2,34085,Asleep
58.59,2,34085,Asleep
58.65,2,34085,Asleep
59.76,2,34085,Asleep
57.47,2,34090,Asleep
57.47,2,34090,Asleep
57.47,2,34090,Asleep
57.47,2,34090,Asleep
58.59,2,34095,Asleep
63.63,2,34095,Asleep
66.45,2,34095,Asleep
56.39,2,34100,Asleep
55.35,2,34106,Asleep
58.59,2,34106,Asleep
55.35,2,34106,Asleep
57.47,2,34106,Asleep
57.47,2,34106,Asleep
62.24,2,34111,Asleep
58.65,2,34111,Asleep
62.31,2,34111,Asleep
51.5,2,34117,Asleep
55.35,2,34117,Asleep
57.47,2,34117,Asleep
56.39,2,34117,Asleep
55.4,2,34122,Asleep
53.33,2,34122,Asleep
58.65,2,34122,Asleep
55.35,2,34122,Asleep
58.65,2,34128,Asleep
57.47,2,34128,Asleep
63.56,2,34128,Asleep
58.65,2,34128,Asleep
59.76,2,34128,Asleep
58.59,2,34134,Asleep
63.56,2,34134,Asleep
59.82,2,34134,Asleep
57.47,2,34134,Asleep
72.9,2,34150,Asleep
62.24,2,34150,Asleep
